+--------------------------------------------------------------------------------+
+-- Informe de estado del parque BTs y MAVs - Fecha: 25/07/2015 12:00          --+
+--------------------------------------------------------------------------------+
------------------- 1. Disponibilidad BTs ----------------------------------------
Periodo: 2015-05-15 21:00:18 - 2015-07-25 12:00:11
Numero BTs: 109
Disponibilidad MUEBLE: 1014741 / 1037773  (0.97780632180641)
Disponibilidad PUERTAS: 1027060 / 1037387  (0.99004518082451)
Disponibilidad FOTOCELULA: 1032696 / 1037387  (0.99547806170696)
Disponibilidad VARIADOR: 1034848 / 1037387  (0.99755250451374)
Disponibilidad LECTOR_QR_ENTRADA: 1034928 / 1035879  (0.99908193910679)
Disponibilidad LECTOR_QR_SALIDA: 1034928 / 1035879  (0.99908193910679)
Disponibilidad VTSC_ENTRADA: 1036504 / 1037773  (0.99877718923117)
Disponibilidad VTSC_SALIDA: 1036504 / 1037773  (0.99877718923117)

------------------- 2. Disponibilidad HOY BTs ------------------------------------
Disponibilidad MUEBLE: 7893 / 7943  (0.99370514918796)
Disponibilidad PUERTAS: 7943 / 7943  (1)
Disponibilidad FOTOCELULA: 7935 / 7943  (0.99899282387007)
Disponibilidad VARIADOR: 7943 / 7943  (1)
Disponibilidad LECTOR_QR_ENTRADA: 7943 / 7943  (1)
Disponibilidad LECTOR_QR_SALIDA: 7943 / 7943  (1)
Disponibilidad VTSC_ENTRADA: 7943 / 7943  (1)
Disponibilidad VTSC_SALIDA: 7943 / 7943  (1)

------------------- 3. Disponibilidad Ultima Monitorizacion BTs -------------------
Disponibilidad MUEBLE: 107 / 109  (0.98165137614679)
Disponibilidad PUERTAS: 109 / 109  (1)
Disponibilidad FOTOCELULA: 107 / 109  (0.98165137614679)
Disponibilidad VARIADOR: 109 / 109  (1)
Disponibilidad LECTOR_QR_ENTRADA: 109 / 109  (1)
Disponibilidad LECTOR_QR_SALIDA: 109 / 109  (1)
Disponibilidad VTSC_ENTRADA: 109 / 109  (1)
Disponibilidad VTSC_SALIDA: 109 / 109  (1)

------------------- 4. Ultima Monitorizacion - BT - CPU y Disco -------------------
BT con consumo CPU Alto: 
BT con consumo de espacio disco alto: 

------------------- 5. Disponibilidad MAVs ----------------------------------------
Periodo: 2015-05-18 01:32:38 - 2015-07-25 12:01:13
Numero MAVs: 59
Disponibilidad MAVs: 2002145 / 2056337  (0.97364634298756)
Disponibilidad PaySystem: 1997363 / 2051449  (0.97363522076347)
Disponibilidad Printer: 2028826 / 2051449  (0.98897218502629)
Disponibilidad RFID: 2049616 / 2056337  (0.99673156685893)
Disponibilidad PLC: 2052113 / 2056337  (0.99794586198663)
Disponibilidad Conexion: 2056337 / 2112498  (0.97341488607326)

------------------- 6. Disponibilidad Ultima Monitorizacion MAVs ------------------
Disponibilidad PaySystem: 56 / 59  (0.94915254237288)
Disponibilidad Printer: 57 / 59  (0.96610169491525)
Disponibilidad RFID: 59 / 59  (1)
Disponibilidad PLC: 59 / 59  (1)

------------------- 7. Negocio ----------------------------------------------------
select sum(valor) as valor from dataNeg where (nombre='PASAJ ENTR' or nombre='PASAJ SAL') and Iter=1438
Validaciones / Aperturas Ultima: 670 / 669  (0.0014925373134328)

IP		Validaciones	Puerta		Err. COMUN	Por. Error
 10.40.1.100	39		39		-0		0
 10.40.1.101	17		17		-0		0
 10.40.1.102	17		17		-0		0
 10.40.1.103	14		14		-0		0
 10.40.1.104	14		14		-0		0
 10.40.1.105	12		12		-0		0
 10.40.1.106	11		11		-0		0
 10.40.1.107	1		1		-0		0
 10.40.1.108	44		44		-0		0
 10.40.1.109	24		24		-0		0
 10.40.1.110	19		19		-0		0
 10.40.1.111	33		33		-0		0
 10.40.1.112	29		29		-0		0
 10.40.1.113	23		23		-0		0
 10.40.10.100	9		9		-0		0
 10.40.10.101	11		11		-0		0
 10.40.11.100	2		2		-0		0
 10.40.11.101	19		19		-0		0
 10.40.11.102	12		12		-0		0
 10.40.12.100	5		5		-0		0
 10.40.12.101	12		12		-0		0
 10.40.12.102	0		0		-0		0
 10.40.13.100	4		4		-0		0
 10.40.13.101	6		6		-0		0
 10.40.13.102	11		11		-0		0
 10.40.13.103	35		35		-0		0
 10.40.13.104	31		31		-0		0
 10.40.13.105	23		23		-0		0
 10.40.15.100	1		1		-0		0
 10.40.15.101	1		1		-0		0
 10.40.16.100	6		6		-0		0
 10.40.16.101	1		1		-0		0
 10.40.17.100	0		0		-0		0
 10.40.17.101	0		0		-0		0
 10.40.17.102	0		0		-0		0
 10.40.18.100	0		0		-0		0
 10.40.18.101	0		0		-0		0
 10.40.18.102	0		0		-0		0
 10.40.2.100	0		0		-0		0
 10.40.2.101	0		0		-0		0
 10.40.20.100	3		3		-0		0
 10.40.20.101	6		6		-0		0
 10.40.21.100	8		8		-0		0
 10.40.21.101	0		0		-0		0
 10.40.21.102	18		18		-0		0
 10.40.21.103	34		34		-0		0
 10.40.22.100	8		8		-0		0
 10.40.22.101	3		3		-0		0
 10.40.22.102	4		4		-0		0
 10.40.22.103	6		6		-0		0
 10.40.23.100	0		0		-0		0
 10.40.23.101	0		0		-0		0
 10.40.23.102	0		0		-0		0
 10.40.23.103	0		0		-0		0
 10.40.24.100	0		0		-0		0
 10.40.24.101	0		0		-0		0
 10.40.24.102	0		0		-0		0
 10.40.24.103	0		0		-0		0
 10.40.25.100	0		0		-0		0
 10.40.25.101	1		1		-0		0
 10.40.25.102	1		1		-0		0
 10.40.25.103	0		0		-0		0
 10.40.26.100	0		0		-0		0
 10.40.26.101	0		0		-0		0
 10.40.26.102	0		0		-0		0
 10.40.26.103	1		1		-0		0
 10.40.27.100	0		0		-0		0
 10.40.27.101	0		0		-0		0
 10.40.27.102	1		1		-0		0
 10.40.27.103	0		0		-0		0
 10.40.28.100	0		0		-0		0
 10.40.28.101	0		0		-0		0
 10.40.28.102	0		0		-0		0
 10.40.28.103	0		0		-0		0
 10.40.29.100	0		0		-0		0
 10.40.29.101	0		0		-0		0
 10.40.29.102	0		0		-0		0
 10.40.29.103	0		0		-0		0
 10.40.29.104	0		0		-0		0
 10.40.29.105	0		0		-0		0
 10.40.29.106	0		0		-0		0
 10.40.29.107	0		0		-0		0
 10.40.3.100	0		0		-0		0
 10.40.3.101	0		0		-0		0
 10.40.3.102	0		0		-0		0
 10.40.3.103	0		0		-0		0
 10.40.30.100	2		2		-0		0
 10.40.30.101	3		3		-0		0
 10.40.4.100	2		2		-0		0
