+--------------------------------------------------------------------------------+
+-- Informe de estado del parque BTs y MAVs - Fecha: 11/08/2015 17:00          --+
+--------------------------------------------------------------------------------+
------------------- 1. Disponibilidad BTs ----------------------------------------
Periodo: 2015-05-15 21:00:18 - 2015-08-11 17:00:16
Numero BTs: 109
Disponibilidad MUEBLE: 1278719 / 1305279  (0.97965185987057)
Disponibilidad PUERTAS: 1293402 / 1304893  (0.99119391398375)
Disponibilidad FOTOCELULA: 1299219 / 1304893  (0.99565175075658)
Disponibilidad VARIADOR: 1302351 / 1304893  (0.99805194755432)
Disponibilidad LECTOR_QR_ENTRADA: 1302434 / 1303385  (0.99927036140511)
Disponibilidad LECTOR_QR_SALIDA: 1302434 / 1303385  (0.99927036140511)
Disponibilidad VTSC_ENTRADA: 1303984 / 1305279  (0.99900787494474)
Disponibilidad VTSC_SALIDA: 1303946 / 1305279  (0.99897876239486)

------------------- 2. Disponibilidad HOY BTs ------------------------------------
Disponibilidad MUEBLE: 10945 / 11005  (0.99454793275784)
Disponibilidad PUERTAS: 11005 / 11005  (1)
Disponibilidad FOTOCELULA: 11003 / 11005  (0.99981826442526)
Disponibilidad VARIADOR: 11005 / 11005  (1)
Disponibilidad LECTOR_QR_ENTRADA: 11005 / 11005  (1)
Disponibilidad LECTOR_QR_SALIDA: 11005 / 11005  (1)
Disponibilidad VTSC_ENTRADA: 11004 / 11005  (0.99990913221263)
Disponibilidad VTSC_SALIDA: 10961 / 11005  (0.99600181735575)

------------------- 3. Disponibilidad Ultima Monitorizacion BTs -------------------
Disponibilidad MUEBLE: 109 / 109  (1)
Disponibilidad PUERTAS: 109 / 109  (1)
Disponibilidad FOTOCELULA: 109 / 109  (1)
Disponibilidad VARIADOR: 109 / 109  (1)
Disponibilidad LECTOR_QR_ENTRADA: 109 / 109  (1)
Disponibilidad LECTOR_QR_SALIDA: 109 / 109  (1)
Disponibilidad VTSC_ENTRADA: 109 / 109  (1)
Disponibilidad VTSC_SALIDA: 108 / 109  (0.99082568807339)

------------------- 4. Ultima Monitorizacion - BT - CPU y Disco -------------------
BT con consumo CPU Alto: 
BT con consumo de espacio disco alto: 

------------------- 5. Disponibilidad MAVs ----------------------------------------
Periodo: 2015-05-18 01:32:38 - 2015-08-11 17:01:16
Numero MAVs: 59
Disponibilidad MAVs: 2544784 / 2627286  (0.96859801331107)
Disponibilidad PaySystem: 2540002 / 2622398  (0.96857990282177)
Disponibilidad Printer: 2588619 / 2622398  (0.98711904142697)
Disponibilidad RFID: 2611041 / 2627286  (0.99381681324378)
Disponibilidad PLC: 2622491 / 2627286  (0.99817492271492)
Disponibilidad Conexion: 2627286 / 2697183  (0.97408518443131)

------------------- 6. Disponibilidad Ultima Monitorizacion MAVs ------------------
Disponibilidad PaySystem: 55 / 59  (0.93220338983051)
Disponibilidad Printer: 56 / 59  (0.94915254237288)
Disponibilidad RFID: 58 / 59  (0.98305084745763)
Disponibilidad PLC: 59 / 59  (1)

------------------- 7. Negocio ----------------------------------------------------
select sum(valor) as valor from dataNeg where (nombre='PASAJ ENTR' or nombre='PASAJ SAL') and Iter=1851
Validaciones / Aperturas Ultima: 723 / 723  (0)

IP		Validaciones	Puerta		Err. COMUN	Por. Error
 10.40.1.100	38		38		-0		0
 10.40.1.101	36		36		-0		0
 10.40.1.102	21		21		-0		0
 10.40.1.103	23		23		-0		0
 10.40.1.104	25		25		-0		0
 10.40.1.105	31		31		-0		0
 10.40.1.106	18		18		-0		0
 10.40.1.107	19		19		-0		0
 10.40.1.108	39		39		-0		0
 10.40.1.109	38		38		-0		0
 10.40.1.110	30		30		-0		0
 10.40.1.111	21		21		-0		0
 10.40.1.112	43		43		-0		0
 10.40.1.113	49		49		-0		0
 10.40.10.100	0		0		-0		0
 10.40.10.101	23		23		-0		0
 10.40.11.100	5		5		-0		0
 10.40.11.101	25		25		-0		0
 10.40.11.102	17		17		-0		0
 10.40.12.100	0		0		-0		0
 10.40.12.101	1		1		-0		0
 10.40.12.102	0		0		-0		0
 10.40.13.100	6		6		-0		0
 10.40.13.101	8		8		-0		0
 10.40.13.102	24		24		-0		0
 10.40.13.103	25		25		-0		0
 10.40.13.104	47		47		-0		0
 10.40.13.105	38		38		-0		0
 10.40.15.100	0		0		-0		0
 10.40.15.101	0		0		-0		0
 10.40.16.100	0		0		-0		0
 10.40.16.101	0		0		-0		0
 10.40.17.100	0		0		-0		0
 10.40.17.101	0		0		-0		0
 10.40.17.102	0		0		-0		0
 10.40.18.100	0		0		-0		0
 10.40.18.101	0		0		-0		0
 10.40.18.102	0		0		-0		0
 10.40.2.100	0		0		-0		0
 10.40.2.101	0		0		-0		0
 10.40.20.100	0		0		-0		0
 10.40.20.101	0		0		-0		0
 10.40.21.100	0		0		-0		0
 10.40.21.101	0		0		-0		0
 10.40.21.102	0		0		-0		0
 10.40.21.103	0		0		-0		0
 10.40.22.100	16		16		-0		0
 10.40.22.101	6		6		-0		0
 10.40.22.102	9		9		-0		0
 10.40.22.103	3		3		-0		0
 10.40.23.100	0		0		-0		0
 10.40.23.101	0		0		-0		0
 10.40.23.102	0		0		-0		0
 10.40.23.103	0		0		-0		0
 10.40.24.100	0		0		-0		0
 10.40.24.101	0		0		-0		0
 10.40.24.102	0		0		-0		0
 10.40.24.103	0		0		-0		0
 10.40.25.100	0		0		-0		0
 10.40.25.101	0		0		-0		0
 10.40.25.102	0		0		-0		0
 10.40.25.103	0		0		-0		0
 10.40.26.100	0		0		-0		0
 10.40.26.101	2		2		-0		0
 10.40.26.102	0		0		-0		0
 10.40.26.103	0		0		-0		0
 10.40.27.100	0		0		-0		0
 10.40.27.101	0		0		-0		0
 10.40.27.102	0		0		-0		0
 10.40.27.103	0		0		-0		0
 10.40.28.100	0		0		-0		0
 10.40.28.101	0		0		-0		0
 10.40.28.102	0		0		-0		0
 10.40.28.103	0		0		-0		0
 10.40.29.100	0		0		-0		0
 10.40.29.101	0		0		-0		0
 10.40.29.102	0		0		-0		0
 10.40.29.103	0		0		-0		0
 10.40.29.104	0		0		-0		0
 10.40.29.105	0		0		-0		0
 10.40.29.106	0		0		-0		0
 10.40.29.107	0		0		-0		0
 10.40.3.100	0		0		-0		0
 10.40.3.101	0		0		-0		0
 10.40.3.102	0		0		-0		0
 10.40.3.103	0		0		-0		0
 10.40.30.100	3		3		-0		0
 10.40.30.101	1		1		-0		0
 10.40.4.100	0		0		-0		0
 10.40.4.101	0		0		-0		0
