+--------------------------------------------------------------------------------+
+-- Informe de estado del parque BTs y MAVs - Fecha: 14/08/2015 18:00          --+
+--------------------------------------------------------------------------------+
------------------- 1. Disponibilidad BTs ----------------------------------------
Periodo: 2015-05-15 21:00:18 - 2015-08-14 18:00:15
Numero BTs: 109
Disponibilidad MUEBLE: 1324928 / 1352032  (0.97995313720385)
Disponibilidad PUERTAS: 1340066 / 1351659  (0.99142313260963)
Disponibilidad FOTOCELULA: 1345926 / 1351708  (0.99572244893128)
Disponibilidad VARIADOR: 1349166 / 1351708  (0.99811941632364)
Disponibilidad LECTOR_QR_ENTRADA: 1349249 / 1350200  (0.99929565990224)
Disponibilidad LECTOR_QR_SALIDA: 1349249 / 1350200  (0.99929565990224)
Disponibilidad VTSC_ENTRADA: 1350797 / 1352094  (0.99904074716699)
Disponibilidad VTSC_SALIDA: 1350663 / 1352094  (0.99894164163143)

------------------- 2. Disponibilidad HOY BTs ------------------------------------
Disponibilidad MUEBLE: 11432 / 11647  (0.98154031080965)
Disponibilidad PUERTAS: 11591 / 11647  (0.99519189490856)
Disponibilidad FOTOCELULA: 11590 / 11647  (0.99510603588907)
Disponibilidad VARIADOR: 11647 / 11647  (1)
Disponibilidad LECTOR_QR_ENTRADA: 11647 / 11647  (1)
Disponibilidad LECTOR_QR_SALIDA: 11647 / 11647  (1)
Disponibilidad VTSC_ENTRADA: 11647 / 11647  (1)
Disponibilidad VTSC_SALIDA: 11647 / 11647  (1)

------------------- 3. Disponibilidad Ultima Monitorizacion BTs -------------------
Disponibilidad MUEBLE: 108 / 109  (0.99082568807339)
Disponibilidad PUERTAS: 109 / 109  (1)
Disponibilidad FOTOCELULA: 109 / 109  (1)
Disponibilidad VARIADOR: 109 / 109  (1)
Disponibilidad LECTOR_QR_ENTRADA: 109 / 109  (1)
Disponibilidad LECTOR_QR_SALIDA: 109 / 109  (1)
Disponibilidad VTSC_ENTRADA: 109 / 109  (1)
Disponibilidad VTSC_SALIDA: 109 / 109  (1)

------------------- 4. Ultima Monitorizacion - BT - CPU y Disco -------------------
BT con consumo CPU Alto: 
BT con consumo de espacio disco alto: 

------------------- 5. Disponibilidad MAVs ----------------------------------------
Periodo: 2015-05-18 01:32:38 - 2015-08-14 18:02:27
Numero MAVs: 59
Disponibilidad MAVs: 2641305 / 2728843  (0.96792120323522)
Disponibilidad PaySystem: 2636523 / 2723955  (0.96790255345628)
Disponibilidad Printer: 2687858 / 2723955  (0.98674831265568)
Disponibilidad RFID: 2710844 / 2728843  (0.99340416432898)
Disponibilidad PLC: 2724048 / 2728843  (0.99824284504458)
Disponibilidad Conexion: 2728843 / 2800551  (0.9743950386906)

------------------- 6. Disponibilidad Ultima Monitorizacion MAVs ------------------
Disponibilidad PaySystem: 57 / 59  (0.96610169491525)
Disponibilidad Printer: 58 / 59  (0.98305084745763)
Disponibilidad RFID: 58 / 59  (0.98305084745763)
Disponibilidad PLC: 59 / 59  (1)

------------------- 7. Negocio ----------------------------------------------------
select sum(valor) as valor from dataNeg where (nombre='PASAJ ENTR' or nombre='PASAJ SAL') and Iter=1924
Validaciones / Aperturas Ultima: 841 / 841  (0)

IP		Validaciones	Puerta		Err. COMUN	Por. Error
 10.40.1.100	57		57		-0		0
 10.40.1.101	47		47		-0		0
 10.40.1.102	27		27		-0		0
 10.40.1.103	25		25		-0		0
 10.40.1.104	21		21		-0		0
 10.40.1.105	14		14		-0		0
 10.40.1.106	11		11		-0		0
 10.40.1.107	11		11		-0		0
 10.40.1.108	56		56		-0		0
 10.40.1.109	49		49		-0		0
 10.40.1.110	46		46		-0		0
 10.40.1.111	32		32		-0		0
 10.40.1.112	71		71		-0		0
 10.40.1.113	43		43		-0		0
 10.40.10.100	0		0		-0		0
 10.40.10.101	10		10		-0		0
 10.40.11.100	5		5		-0		0
 10.40.11.101	18		18		-0		0
 10.40.11.102	0		0		-0		0
 10.40.12.100	0		0		-0		0
 10.40.12.101	0		0		-0		0
 10.40.12.102	0		0		-0		0
 10.40.13.100	8		8		-0		0
 10.40.13.101	5		5		-0		0
 10.40.13.102	22		22		-0		0
 10.40.13.103	43		43		-0		0
 10.40.13.104	58		58		-0		0
 10.40.13.105	36		36		-0		0
 10.40.15.100	0		0		-0		0
 10.40.15.101	0		0		-0		0
 10.40.16.100	0		0		-0		0
 10.40.16.101	0		0		-0		0
 10.40.17.100	0		0		-0		0
 10.40.17.101	0		0		-0		0
 10.40.17.102	0		0		-0		0
 10.40.18.100	5		5		-0		0
 10.40.18.101	2		2		-0		0
 10.40.18.102	5		5		-0		0
 10.40.2.100	0		0		-0		0
 10.40.2.101	0		0		-0		0
 10.40.20.100	0		0		-0		0
 10.40.20.101	0		0		-0		0
 10.40.21.100	0		0		-0		0
 10.40.21.101	0		0		-0		0
 10.40.21.102	0		0		-0		0
 10.40.21.103	0		0		-0		0
 10.40.22.100	11		11		-0		0
 10.40.22.101	10		10		-0		0
 10.40.22.102	3		3		-0		0
 10.40.22.103	3		3		-0		0
 10.40.23.100	0		0		-0		0
 10.40.23.101	0		0		-0		0
 10.40.23.102	0		0		-0		0
 10.40.23.103	0		0		-0		0
 10.40.24.100	0		0		-0		0
 10.40.24.101	0		0		-0		0
 10.40.24.102	0		0		-0		0
 10.40.24.103	0		0		-0		0
 10.40.25.100	0		0		-0		0
 10.40.25.101	0		0		-0		0
 10.40.25.102	0		0		-0		0
 10.40.25.103	0		0		-0		0
 10.40.26.100	1		1		-0		0
 10.40.26.101	2		2		-0		0
 10.40.26.102	0		0		-0		0
 10.40.26.103	0		0		-0		0
 10.40.27.100	2		2		-0		0
 10.40.27.101	2		2		-0		0
 10.40.27.102	2		2		-0		0
 10.40.27.103	2		2		-0		0
 10.40.28.100	0		0		-0		0
 10.40.28.101	0		0		-0		0
 10.40.28.102	0		0		-0		0
 10.40.28.103	0		0		-0		0
 10.40.29.100	0		0		-0		0
 10.40.29.101	0		0		-0		0
 10.40.29.102	0		0		-0		0
 10.40.29.103	0		0		-0		0
 10.40.29.104	0		0		-0		0
 10.40.29.105	0		0		-0		0
 10.40.29.106	0		0		-0		0
 10.40.29.107	0		0		-0		0
 10.40.3.100	0		0		-0		0
 10.40.3.101	0		0		-0		0
 10.40.3.102	0		0		-0		0
 10.40.3.103	0		0		-0		0
 10.40.30.100	3		3		-0		0
 10.40.30.101	4		4		-0		0
 10.40.4.100	0		0		-0		0
 10.40.4.101	0		0		-0		0
 10.40.4.102	0		0		-0		0
 10.40.5.100	0		0		-0		0
 10.40.5.101	0		0		-0		0
 10.40.5.102	0		0		-0		0
 10.40.5.103	0		0		-0		0
 10.40.6.100	0		0		-0		0
 10.40.6.101	0		0		-0		0
