+--------------------------------------------------------------------------------+
+-- Informe de estado del parque BTs y MAVs - Fecha: 03/08/2015 12:00          --+
+--------------------------------------------------------------------------------+
------------------- 1. Disponibilidad BTs ----------------------------------------
Periodo: 2015-05-15 21:00:18 - 2015-08-03 12:00:09
Numero BTs: 109
Disponibilidad MUEBLE: 1153822 / 1178058  (0.97942715893445)
Disponibilidad PUERTAS: 1167017 / 1177672  (0.99095248931791)
Disponibilidad FOTOCELULA: 1172362 / 1177672  (0.9954911044841)
Disponibilidad VARIADOR: 1175130 / 1177672  (0.99784150425585)
Disponibilidad LECTOR_QR_ENTRADA: 1175213 / 1176164  (0.99919143928908)
Disponibilidad LECTOR_QR_SALIDA: 1175213 / 1176164  (0.99919143928908)
Disponibilidad VTSC_ENTRADA: 1176773 / 1178058  (0.99890922178704)
Disponibilidad VTSC_SALIDA: 1176774 / 1178058  (0.99891007064168)

------------------- 2. Disponibilidad HOY BTs ------------------------------------
Disponibilidad MUEBLE: 7754 / 7870  (0.98526048284625)
Disponibilidad PUERTAS: 7796 / 7870  (0.99059720457433)
Disponibilidad FOTOCELULA: 7835 / 7870  (0.99555273189327)
Disponibilidad VARIADOR: 7870 / 7870  (1)
Disponibilidad LECTOR_QR_ENTRADA: 7870 / 7870  (1)
Disponibilidad LECTOR_QR_SALIDA: 7870 / 7870  (1)
Disponibilidad VTSC_ENTRADA: 7870 / 7870  (1)
Disponibilidad VTSC_SALIDA: 7870 / 7870  (1)

------------------- 3. Disponibilidad Ultima Monitorizacion BTs -------------------
Disponibilidad MUEBLE: 107 / 109  (0.98165137614679)
Disponibilidad PUERTAS: 108 / 109  (0.99082568807339)
Disponibilidad FOTOCELULA: 109 / 109  (1)
Disponibilidad VARIADOR: 109 / 109  (1)
Disponibilidad LECTOR_QR_ENTRADA: 109 / 109  (1)
Disponibilidad LECTOR_QR_SALIDA: 109 / 109  (1)
Disponibilidad VTSC_ENTRADA: 109 / 109  (1)
Disponibilidad VTSC_SALIDA: 109 / 109  (1)

------------------- 4. Ultima Monitorizacion - BT - CPU y Disco -------------------
BT con consumo CPU Alto: 
BT con consumo de espacio disco alto: 

------------------- 5. Disponibilidad MAVs ----------------------------------------
Periodo: 2015-05-18 01:32:38 - 2015-08-03 12:01:14
Numero MAVs: 59
Disponibilidad MAVs: 2286558 / 2354128  (0.97129722767836)
Disponibilidad PaySystem: 2281776 / 2349240  (0.97128262757317)
Disponibilidad Printer: 2321360 / 2349240  (0.98813233215849)
Disponibilidad RFID: 2343034 / 2354128  (0.99528742702181)
Disponibilidad PLC: 2349415 / 2354128  (0.99799798481646)
Disponibilidad Conexion: 2354128 / 2418250  (0.97348413108653)

------------------- 6. Disponibilidad Ultima Monitorizacion MAVs ------------------
Disponibilidad PaySystem: 57 / 59  (0.96610169491525)
Disponibilidad Printer: 58 / 59  (0.98305084745763)
Disponibilidad RFID: 58 / 59  (0.98305084745763)
Disponibilidad PLC: 59 / 59  (1)

------------------- 7. Negocio ----------------------------------------------------
select sum(valor) as valor from dataNeg where (nombre='PASAJ ENTR' or nombre='PASAJ SAL') and Iter=1654
Validaciones / Aperturas Ultima: 963 / 964  (-0.0010384215991693)

IP		Validaciones	Puerta		Err. COMUN	Por. Error
 10.40.1.100	56		56		-0		0
 10.40.1.101	38		38		-0		0
 10.40.1.102	18		18		-0		0
 10.40.1.103	16		16		-0		0
 10.40.1.104	15		15		-0		0
 10.40.1.105	24		24		-0		0
 10.40.1.106	15		15		-0		0
 10.40.1.107	29		29		-0		0
 10.40.1.108	7		8		-0		-0.14285714285714
 10.40.1.109	35		35		-0		0
 10.40.1.110	42		42		-0		0
 10.40.1.111	73		73		-0		0
 10.40.1.112	64		64		-0		0
 10.40.1.113	47		47		-0		0
 10.40.10.100	15		15		-0		0
 10.40.10.101	9		9		-0		0
 10.40.11.100	4		4		-0		0
 10.40.11.101	31		31		-0		0
 10.40.11.102	12		12		-0		0
 10.40.12.100	11		11		-0		0
 10.40.12.101	10		10		-0		0
 10.40.12.102	0		0		-0		0
 10.40.13.100	10		10		-0		0
 10.40.13.101	16		16		-0		0
 10.40.13.102	16		16		-0		0
 10.40.13.103	56		56		-0		0
 10.40.13.104	56		56		-0		0
 10.40.13.105	30		30		-0		0
 10.40.15.100	0		0		-0		0
 10.40.15.101	0		0		-0		0
 10.40.16.100	1		1		-0		0
 10.40.16.101	1		1		-0		0
 10.40.17.100	0		0		-0		0
 10.40.17.101	0		0		-0		0
 10.40.17.102	0		0		-0		0
 10.40.18.100	0		0		-0		0
 10.40.18.101	0		0		-0		0
 10.40.18.102	0		0		-0		0
 10.40.2.100	0		0		-0		0
 10.40.2.101	0		0		-0		0
 10.40.20.100	5		5		-0		0
 10.40.20.101	3		3		-0		0
 10.40.21.100	8		8		-0		0
 10.40.21.101	9		9		-0		0
 10.40.21.102	12		12		-0		0
 10.40.21.103	13		13		-0		0
 10.40.22.100	5		5		-0		0
 10.40.22.101	4		4		-0		0
 10.40.22.102	2		2		-0		0
 10.40.22.103	3		3		-0		0
 10.40.23.100	0		0		-0		0
 10.40.23.101	0		0		-0		0
 10.40.23.102	0		0		-0		0
 10.40.23.103	0		0		-0		0
 10.40.24.100	0		0		-0		0
 10.40.24.101	0		0		-0		0
 10.40.24.102	0		0		-0		0
 10.40.24.103	0		0		-0		0
 10.40.25.100	2		2		-0		0
 10.40.25.101	6		6		-0		0
 10.40.25.102	0		0		-0		0
 10.40.25.103	0		0		-0		0
 10.40.26.100	5		5		-0		0
 10.40.26.101	0		0		-0		0
 10.40.26.102	4		4		-0		0
 10.40.26.103	2		2		-0		0
 10.40.27.100	3		3		-0		0
 10.40.27.101	0		0		-0		0
 10.40.27.102	1		1		-0		0
 10.40.27.103	3		3		-0		0
 10.40.28.100	0		0		-0		0
 10.40.28.101	0		0		-0		0
 10.40.28.102	0		0		-0		0
 10.40.28.103	0		0		-0		0
 10.40.29.100	0		0		-0		0
 10.40.29.101	0		0		-0		0
 10.40.29.102	0		0		-0		0
 10.40.29.103	0		0		-0		0
 10.40.29.104	0		0		-0		0
 10.40.29.105	0		0		-0		0
 10.40.29.106	0		0		-0		0
 10.40.29.107	0		0		-0		0
 10.40.3.100	0		0		-0		0
 10.40.3.101	0		0		-0		0
 10.40.3.102	0		0		-0		0
 10.40.3.103	0		0		-0		0
 10.40.30.100	5		5		-0		0
 10.40.30.101	1		1		-0		0
 10.40.4.100	0		0		-0		0
 10.40.4.101	0		0		-0		0
