+--------------------------------------------------------------------------------+
+-- Informe de estado del parque BTs y MAVs - Fecha: 18/09/2015 23:00          --+
+--------------------------------------------------------------------------------+
------------------- 1. Disponibilidad BTs ----------------------------------------
Periodo: 2015-05-15 21:00:18 - 2015-09-18 23:00:23
Numero BTs: 109
Disponibilidad MUEBLE: 1774177 / 1809570  (0.98044120979017)
Disponibilidad PUERTAS: 1795056 / 1809184  (0.99219095459611)
Disponibilidad FOTOCELULA: 1800324 / 1809184  (0.99510276456126)
Disponibilidad VARIADOR: 1805294 / 1809184  (0.99784985938412)
Disponibilidad LECTOR_QR_ENTRADA: 1806701 / 1807676  (0.9994606334321)
Disponibilidad LECTOR_QR_SALIDA: 1806701 / 1807676  (0.9994606334321)
Disponibilidad VTSC_ENTRADA: 1808214 / 1809570  (0.99925065070707)
Disponibilidad VTSC_SALIDA: 1807540 / 1809570  (0.9988781865305)

------------------- 2. Disponibilidad HOY BTs ------------------------------------
Disponibilidad MUEBLE: 14705 / 14804  (0.99331261821129)
Disponibilidad PUERTAS: 14767 / 14804  (0.99750067549311)
Disponibilidad FOTOCELULA: 14741 / 14804  (0.99574439340719)
Disponibilidad VARIADOR: 14803 / 14804  (0.999932450689)
Disponibilidad LECTOR_QR_ENTRADA: 14803 / 14804  (0.999932450689)
Disponibilidad LECTOR_QR_SALIDA: 14803 / 14804  (0.999932450689)
Disponibilidad VTSC_ENTRADA: 14803 / 14804  (0.999932450689)
Disponibilidad VTSC_SALIDA: 14801 / 14804  (0.99979735206701)

------------------- 3. Disponibilidad Ultima Monitorizacion BTs -------------------
Disponibilidad MUEBLE: 108 / 109  (0.99082568807339)
Disponibilidad PUERTAS: 108 / 109  (0.99082568807339)
Disponibilidad FOTOCELULA: 109 / 109  (1)
Disponibilidad VARIADOR: 109 / 109  (1)
Disponibilidad LECTOR_QR_ENTRADA: 109 / 109  (1)
Disponibilidad LECTOR_QR_SALIDA: 109 / 109  (1)
Disponibilidad VTSC_ENTRADA: 109 / 109  (1)
Disponibilidad VTSC_SALIDA: 109 / 109  (1)

------------------- 4. Ultima Monitorizacion - BT - CPU y Disco -------------------
BT con consumo CPU Alto: 
BT con consumo de espacio disco alto: 

------------------- 5. Disponibilidad MAVs ----------------------------------------
Periodo: 2015-05-18 01:32:38 - 2015-09-18 23:05:21
Numero MAVs: 59
Disponibilidad MAVs: 3581023 / 3725249  (0.96128419872068)
Disponibilidad PaySystem: 3576280 / 3720397  (0.96126300499651)
Disponibilidad Printer: 3664912 / 3720408  (0.98508335644908)
Disponibilidad RFID: 3689884 / 3725296  (0.99049417818074)
Disponibilidad PLC: 3718631 / 3725296  (0.998210880424)
Disponibilidad Conexion: 3725296 / 3820690  (0.9750322585711)

------------------- 6. Disponibilidad Ultima Monitorizacion MAVs ------------------
Disponibilidad PaySystem: 57 / 59  (0.96610169491525)
Disponibilidad Printer: 59 / 59  (1)
Disponibilidad RFID: 58 / 59  (0.98305084745763)
Disponibilidad PLC: 59 / 59  (1)

------------------- 7. Negocio ----------------------------------------------------
select sum(valor) as valor from dataNeg where (nombre='PASAJ ENTR' or nombre='PASAJ SAL') and Iter=2644
Validaciones / Aperturas Ultima: 369 / 369  (0)

IP		Validaciones	Puerta		Err. COMUN	Por. Error
 10.40.1.100	14		14		-0		0
 10.40.1.101	8		8		-0		0
 10.40.1.102	4		4		-0		0
 10.40.1.103	3		3		-0		0
 10.40.1.104	3		3		-0		0
 10.40.1.105	10		10		-0		0
 10.40.1.106	2		2		-0		0
 10.40.1.107	2		2		-0		0
 10.40.1.108	0		0		-0		0
 10.40.1.109	13		13		-0		0
 10.40.1.110	8		8		-0		0
 10.40.1.111	18		18		-0		0
 10.40.1.112	15		15		-0		0
 10.40.1.113	13		13		-0		0
 10.40.10.100	4		4		-0		0
 10.40.10.101	8		8		-0		0
 10.40.11.100	4		4		-0		0
 10.40.11.101	13		13		-0		0
 10.40.11.102	8		8		-0		0
 10.40.12.100	2		2		-0		0
 10.40.12.101	3		3		-0		0
 10.40.12.102	0		0		-0		0
 10.40.13.100	1		1		-0		0
 10.40.13.101	0		0		-0		0
 10.40.13.102	8		8		-0		0
 10.40.13.103	14		14		-0		0
 10.40.13.104	26		26		-0		0
 10.40.13.105	9		9		-0		0
 10.40.15.100	0		0		-0		0
 10.40.15.101	1		1		-0		0
 10.40.16.100	2		2		-0		0
 10.40.16.101	2		2		-0		0
 10.40.17.100	3		3		-0		0
 10.40.17.101	2		2		-0		0
 10.40.17.102	0		0		-0		0
 10.40.18.100	2		2		-0		0
 10.40.18.101	1		1		-0		0
 10.40.18.102	1		1		-0		0
 10.40.2.100	8		8		-0		0
 10.40.2.101	3		3		-0		0
 10.40.20.100	2		2		-0		0
 10.40.20.101	5		5		-0		0
 10.40.21.100	5		5		-0		0
 10.40.21.101	8		8		-0		0
 10.40.21.102	13		13		-0		0
 10.40.21.103	5		5		-0		0
 10.40.22.100	2		2		-0		0
 10.40.22.101	3		3		-0		0
 10.40.22.102	1		1		-0		0
 10.40.22.103	2		2		-0		0
 10.40.23.100	3		3		-0		0
 10.40.23.101	4		4		-0		0
 10.40.23.102	0		0		-0		0
 10.40.23.103	0		0		-0		0
 10.40.24.100	0		0		-0		0
 10.40.24.101	0		0		-0		0
 10.40.24.102	0		0		-0		0
 10.40.24.103	0		0		-0		0
 10.40.25.100	0		0		-0		0
 10.40.25.101	0		0		-0		0
 10.40.25.102	0		0		-0		0
 10.40.25.103	0		0		-0		0
 10.40.26.100	0		0		-0		0
 10.40.26.101	0		0		-0		0
 10.40.26.102	0		0		-0		0
 10.40.26.103	0		0		-0		0
 10.40.27.100	0		0		-0		0
 10.40.27.101	0		0		-0		0
 10.40.27.102	0		0		-0		0
 10.40.27.103	0		0		-0		0
 10.40.28.100	1		1		-0		0
 10.40.28.101	1		1		-0		0
 10.40.28.102	0		0		-0		0
 10.40.28.103	0		0		-0		0
 10.40.29.100	0		0		-0		0
 10.40.29.101	0		0		-0		0
 10.40.29.102	0		0		-0		0
 10.40.29.103	0		0		-0		0
 10.40.29.104	0		0		-0		0
 10.40.29.105	0		0		-0		0
 10.40.29.106	0		0		-0		0
 10.40.29.107	0		0		-0		0
 10.40.3.100	0		0		-0		0
 10.40.3.101	0		0		-0		0
 10.40.3.102	0		0		-0		0
 10.40.3.103	0		0		-0		0
 10.40.30.100	2		2		-0		0
 10.40.30.101	0		0		-0		0
 10.40.4.100	2		2		-0		0
 10.40.4.101	1		1		-0		0
 10.40.4.102	2		2		-0		0
